타임스탬프,,guide,,,,,content_id,light,interior,story,probability,creativity,production,activity,scale,fear,device,fun,service
2023. 11. 16 오전 10:15:47,,0,,,,,433042,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:15:54,,0,,,,,433989,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:16:01,,0,,,,,426869,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:16:02,,0,,,,,434102,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:16:10,,0,,,,,435403,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:16:15,,0,,,,,443802,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:16:16,,0,,,,,427451,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:16:24,,0,,,,,443848,0,0,0,0,0,0,0,0,0,1,-1,0
2023. 11. 16 오전 10:16:30,,0,,,,,445009,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:16:32,,0,,,,,427739,0,0,1,0,0,0,0,0,0,1,0,0
2023. 11. 16 오전 10:16:36,,0,,,,,446166,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:16:45,,0,,,,,428311,-1,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:16:51,,0,,,,,446510,0,0,0,0,0,0,0,0,0,0,-1,0
2023. 11. 16 오전 10:16:58,,0,,,,,447471,0,0,0,0,0,1,0,0,0,0,0,0
2023. 11. 16 오전 10:17:04,,0,,,,,428961,0,1,1,0,0,0,0,1,0,0,0,0
2023. 11. 16 오전 10:17:04,,0,,,,,448333,0,0,0,0,0,0,0,0,0,0,-1,0
2023. 11. 16 오전 10:17:15,,-1,,,,,463519,0,0,0,-1,0,0,0,0,0,0,-1,0
2023. 11. 16 오전 10:17:19,,0,,,,,431355,0,0,0,0,0,0,0,0,0,1,1,0
2023. 11. 16 오전 10:17:21,,0,,,,,496180,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:17:30,,0,,,,,498171,0,0,1,0,0,1,0,0,0,0,0,0
2023. 11. 16 오전 10:17:36,,0,,,,,431707,0,0,0,0,0,0,0,-1,0,0,1,0
2023. 11. 16 오전 10:17:50,,0,,,,,434546,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:18:21,,0,,,,,441363,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:18:31,,0,,,,,436076,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:18:42,,-1,,,,,430444,0,0,1,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:18:44,,0,,,,,442588,0,0,0,0,1,0,0,0,0,0,0,0
2023. 11. 16 오전 10:18:54,,0,,,,,430457,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:18:57,,0,,,,,436116,0,0,0,0,1,1,0,-1,0,-1,1,0
2023. 11. 16 오전 10:19:04,,0,,,,,434224,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:19:04,,0,,,,,425539,0,0,1,0,0,0,0,0,0,0,0,-1
2023. 11. 16 오전 10:19:09,,-1,,,,,436889,0,0,0,0,0,0,0,-1,0,-1,0,1
2023. 11. 16 오전 10:19:17,,0,,,,,438296,0,0,-1,0,0,0,1,0,0,0,0,0
2023. 11. 16 오전 10:19:19,,-1,,,,,437488,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 16 오전 10:19:22,,0,,,,,426565,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:19:26,,0,,,,,439136,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:19:29,,0,,,,,437835,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:19:36,,0,,,,,442277,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:19:37,,0,,,,,439299,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:19:39,,0,,,,,426864,0,0,0,0,0,0,0,-1,0,0,0,0
2023. 11. 16 오전 10:20:20,,0,,,,,442292,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:20:33,,0,,,,,429230,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:20:45,,0,,,,,432805,0,0,0,0,0,-1,0,0,0,-1,0,0
2023. 11. 16 오전 10:20:55,,0,,,,,441554,1,0,0,0,0,1,0,0,0,0,0,0
2023. 11. 16 오전 10:20:57,,0,,,,,439305,0,0,0,0,0,0,1,-1,0,-1,-1,0
2023. 11. 16 오전 10:20:58,,0,,,,,427352,0,1,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:21:05,,0,,,,,442133,0,0,0,0,0,0,0,-1,0,0,0,-1
2023. 11. 16 오전 10:21:06,,0,,,,,444799,0,1,0,0,0,0,0,1,0,0,0,0
2023. 11. 16 오전 10:21:12,,0,,,,,444044,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:21:17,,0,,,,,428962,0,0,0,0,1,1,0,0,0,0,0,0
2023. 11. 16 오전 10:21:22,,0,,,,,462085,0,0,0,0,0,0,0,0,-1,0,-1,0
2023. 11. 16 오전 10:21:23,,-1,,,,,449198,0,0,1,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:21:34,,0,,,,,462442,0,0,0,0,0,0,0,0,1,0,0,0
2023. 11. 16 오전 10:21:35,,0,,,,,435349,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:21:46,,0,,,,,462660,0,0,0,0,0,0,0,0,1,0,0,0
2023. 11. 16 오전 10:21:49,,0,,,,,438496,0,0,1,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:21:54,,0,,,,,435862,0,0,0,-1,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:22:00,,0,,,,,439377,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:22:00,,0,,,,,464872,0,0,0,0,0,0,0,0,1,0,0,0
2023. 11. 16 오전 10:22:06,,0,,,,,435874,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:22:11,,0,,,,,469007,0,0,0,0,0,0,0,0,1,0,0,0
2023. 11. 16 오전 10:22:12,,0,,,,,439891,0,0,1,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:22:17,,0,,,,,441247,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:22:19,,0,,,,,442625,0,1,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:22:25,,0,,,,,442363,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:22:27,,0,,,,,471617,0,1,0,0,0,0,0,0,1,0,0,0
2023. 11. 16 오전 10:22:32,,0,,,,,443158,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:22:37,,0,,,,,425459,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 16 오전 10:22:43,,0,,,,,443471,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:22:45,,0,,,,,449970,0,0,0,0,0,0,0,-1,0,0,0,0
2023. 11. 16 오전 10:22:49,,0,,,,,447162,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:22:54,,0,,,,,447184,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:23:00,,0,,,,,448244,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:23:01,,0,,,,,426349,0,0,1,0,0,0,0,0,-1,0,0,0
2023. 11. 16 오전 10:23:10,,0,,,,,444678,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:23:15,,0,,,,,427458,-1,0,0,0,0,0,0,0,1,0,0,0
2023. 11. 16 오전 10:23:15,,-1,,,,,426140,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 16 오전 10:23:21,,0,,,,,444723,0,0,0,0,0,0,0,1,0,0,0,0
2023. 11. 16 오전 10:23:26,,0,,,,,444791,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:23:27,,0,,,,,446707,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:23:33,,0,,,,,444809,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:23:35,,0,,,,,455322,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:23:36,,0,,,,,427564,0,0,0,0,0,0,0,0,1,0,0,1
2023. 11. 16 오전 10:23:41,,0,,,,,445013,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:23:46,,0,,,,,457340,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:23:48,,0,,,,,447610,0,0,1,0,0,1,0,0,0,0,1,0
2023. 11. 16 오전 10:23:53,,0,,,,,448071,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:23:54,,0,,,,,428472,0,0,0,-1,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:23:55,,0,,,,,457688,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:24:04,,0,,,,,467963,0,0,1,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:24:05,,0,,,,,448234,0,0,0,0,0,0,0,0,0,0,1,-1
2023. 11. 16 오전 10:24:10,,0,,,,,428964,-1,0,0,0,0,0,0,0,1,0,0,0
2023. 11. 16 오전 10:24:16,,0,,,,,468161,0,0,1,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:24:16,,0,,,,,449312,0,1,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:24:23,,0,,,,,429409,0,0,0,-1,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:24:26,,0,,,,,449859,0,0,0,0,0,0,0,1,0,0,0,0
2023. 11. 16 오전 10:24:33,,0,,,,,472649,0,0,1,0,0,1,0,-1,0,0,0,0
2023. 11. 16 오전 10:24:34,,0,,,,,447969,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:24:36,,0,,,,,433916,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:24:42,,0,,,,,487425,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:24:47,,0,,,,,447970,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:24:54,,-1,,,,,426209,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:24:57,,0,,,,,447978,0,0,0,0,0,0,0,0,0,0,1,1
2023. 11. 16 오전 10:24:58,,1,,,,,434280,0,0,1,0,0,1,0,0,0,0,0,0
2023. 11. 16 오전 10:25:04,,0,,,,,426418,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 16 오전 10:25:07,,0,,,,,448023,0,0,0,0,1,1,0,0,0,0,0,0
2023. 11. 16 오전 10:25:13,,0,,,,,435761,0,0,1,0,0,0,0,0,1,0,0,0
2023. 11. 16 오전 10:25:17,,0,,,,,426915,0,0,0,0,0,0,0,0,1,1,0,0
2023. 11. 16 오전 10:25:19,,0,,,,,448072,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:25:25,,0,,,,,439071,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:25:30,,0,,,,,428435,0,0,0,0,0,0,0,0,1,0,0,0
2023. 11. 16 오전 10:25:42,,0,,,,,435493,0,0,0,0,1,0,0,0,0,0,1,0
2023. 11. 16 오전 10:25:45,,1,,,,,448111,0,0,1,0,0,0,0,0,0,1,1,0
2023. 11. 16 오전 10:25:51,,1,,,,,427742,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:25:52,,0,,,,,448148,0,0,0,0,0,1,0,0,0,1,0,0
2023. 11. 16 오전 10:26:01,,0,,,,,448163,0,0,1,0,0,1,0,0,0,0,0,0
2023. 11. 16 오전 10:26:03,,0,,,,,428138,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:26:06,,0,,,,,440026,0,1,1,1,0,0,-1,0,1,0,0,1
2023. 11. 16 오전 10:26:16,,0,,,,,448245,0,0,0,0,0,0,0,1,0,0,0,0
2023. 11. 16 오전 10:26:16,,0,,,,,428959,0,0,0,0,0,0,1,0,0,0,0,0
2023. 11. 16 오전 10:26:22,,0,,,,,440801,0,1,0,0,0,1,0,0,0,0,0,0
2023. 11. 16 오전 10:26:23,,0,,,,,448280,0,0,0,0,1,0,0,0,0,0,0,0
2023. 11. 16 오전 10:26:29,,0,,,,,433166,0,0,0,0,0,0,1,0,0,0,0,0
2023. 11. 16 오전 10:26:33,,0,,,,,441091,0,0,0,0,0,1,0,0,0,0,0,0
2023. 11. 16 오전 10:26:34,,0,,,,,449262,0,0,1,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:26:46,,0,,,,,449302,0,0,0,0,0,0,0,1,0,0,1,0
2023. 11. 16 오전 10:26:47,,0,,,,,438565,0,0,1,0,0,0,1,0,0,0,0,0
2023. 11. 16 오전 10:26:47,,0,,,,,441132,0,0,0,0,0,1,0,-1,0,0,0,0
2023. 11. 16 오전 10:26:50,,0,,,,,449374,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:26:57,,0,,,,,444788,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:27:01,,0,,,,,441565,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:27:01,,0,,,,,450509,0,0,1,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:27:07,,0,,,,,428907,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:27:14,,0,,,,,450567,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:27:16,,0,,,,,446026,0,0,0,0,0,0,1,0,0,0,0,0
2023. 11. 16 오전 10:27:25,,1,,,,,450569,0,0,1,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:27:28,,0,,,,,432774,0,0,0,0,1,0,0,1,0,1,1,0
2023. 11. 16 오전 10:27:37,,0,,,,,442997,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:27:43,,0,,,,,446473,0,0,0,0,0,0,1,0,0,0,0,0
2023. 11. 16 오전 10:27:48,,-1,,,,,471139,0,1,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:27:56,,0,,,,,447000,0,0,0,0,0,0,1,0,0,0,0,0
2023. 11. 16 오전 10:27:57,,0,,,,,490206,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:28:07,,0,,,,,497888,0,1,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:28:08,,0,,,,,449227,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:28:16,,0,,,,,498104,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:28:23,,0,,,,,429725,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:28:27,,0,,,,,498210,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:28:38,,0,,,,,564478,0,0,0,0,0,0,0,1,0,0,0,0
2023. 11. 16 오전 10:28:47,,0,,,,,432009,-1,1,0,0,0,0,0,0,1,0,0,0
2023. 11. 16 오전 10:28:49,,0,,,,,576290,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:29:01,,-1,,,,,430189,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:29:10,,0,,,,,441521,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:29:18,,0,,,,,432304,0,1,0,0,0,0,0,0,1,-1,0,0
2023. 11. 16 오전 10:29:22,,0,,,,,442596,0,0,0,0,0,0,0,0,0,0,0,-1
2023. 11. 16 오전 10:29:22,,0,,,,,451022,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:29:31,,0,,,,,451119,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:29:33,,0,,,,,451337,0,0,0,0,1,0,0,0,0,0,0,0
2023. 11. 16 오전 10:29:41,,0,,,,,437657,0,1,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:29:43,,0,,,,,451346,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:29:51,,0,,,,,452515,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:29:51,,0,,,,,451469,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:29:58,,0,,,,,453520,0,0,0,0,0,0,0,0,0,0,-1,0
2023. 11. 16 오전 10:29:58,,0,,,,,442111,0,0,0,0,0,0,0,0,1,0,1,0
2023. 11. 16 오전 10:30:01,,0,,,,,451577,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:30:04,,0,,,,,452658,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:30:08,,0,,,,,452685,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:30:10,,0,,,,,464291,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:30:15,,0,,,,,447757,0,0,0,0,0,0,0,0,0,0,0,-1
2023. 11. 16 오전 10:30:19,,0,,,,,452988,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:30:20,,-1,,,,,464536,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:30:29,,0,,,,,487957,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:30:29,,0,,,,,456535,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:30:30,,1,,,,,453089,0,0,1,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:30:36,,0,,,,,453309,0,1,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:30:37,,0,,,,,428766,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:30:40,,0,,,,,479602,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:30:46,,0,,,,,457593,0,0,0,0,0,0,0,0,0,-1,1,0
2023. 11. 16 오전 10:30:50,,-1,,,,,432566,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:30:53,,0,,,,,490550,0,1,0,0,0,1,0,0,0,0,1,0
2023. 11. 16 오전 10:30:58,,0,,,,,491063,0,1,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:30:59,,0,,,,,443991,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:31:03,,0,,,,,460771,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:31:07,,0,,,,,491327,0,0,0,0,0,0,1,0,0,0,0,0
2023. 11. 16 오전 10:31:09,,0,,,,,454211,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:31:19,,0,,,,,462599,0,0,0,0,0,0,0,0,0,0,1,-1
2023. 11. 16 오전 10:31:19,,0,,,,,491497,0,1,0,0,0,1,0,1,0,0,1,0
2023. 11. 16 오전 10:31:30,,0,,,,,478694,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:31:30,,1,,,,,453538,0,0,0,0,0,1,0,0,0,0,0,0
2023. 11. 16 오전 10:31:31,,0,,,,,462189,0,0,-1,0,1,0,1,0,1,0,1,0
2023. 11. 16 오전 10:31:38,,0,,,,,453851,0,0,0,1,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:31:38,,0,,,,,487907,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:31:45,,0,,,,,456001,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:31:48,,0,,,,,426352,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:31:53,,0,,,,,456470,0,1,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:31:53,,0,,,,,492489,0,1,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:32:02,,0,,,,,456584,0,0,0,0,1,1,0,0,0,0,1,0
2023. 11. 16 오전 10:32:03,,0,,,,,427345,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:32:12,,0,,,,,495554,0,1,0,0,0,0,0,-1,0,0,0,0
2023. 11. 16 오전 10:32:18,,0,,,,,428607,0,0,0,0,0,0,1,0,0,0,0,0
2023. 11. 16 오전 10:32:24,,1,,,,,501581,0,1,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:32:28,,1,,,,,456824,0,1,0,0,0,1,0,0,0,0,1,0
2023. 11. 16 오전 10:32:33,,0,,,,,431699,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:32:35,,0,,,,,457087,0,0,0,0,0,-1,0,0,0,-1,0,0
2023. 11. 16 오전 10:32:36,,0,,,,,429933,0,0,1,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:33:01,,0,,,,,434478,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:33:01,,0,,,,,457101,0,0,0,0,0,1,0,0,0,0,0,0
2023. 11. 16 오전 10:33:06,,0,,,,,457150,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:33:10,,0,,,,,433919,0,0,0,-1,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:33:10,,0,,,,,457400,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:33:12,,0,,,,,448994,0,0,0,0,1,0,0,0,0,0,0,0
2023. 11. 16 오전 10:33:24,,0,,,,,449652,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:33:25,,0,,,,,455196,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:33:35,,0,,,,,449653,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:33:38,,0,,,,,455205,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:33:40,,0,,,,,441045,0,0,-1,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:33:44,,0,,,,,459539,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:33:55,,0,,,,,442624,0,0,0,0,0,0,0,1,0,0,1,0
2023. 11. 16 오전 10:33:56,,0,,,,,466155,0,1,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:34:05,,0,,,,,472480,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:34:08,,0,,,,,444922,-1,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:34:17,,0,,,,,476477,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 16 오전 10:34:18,,0,,,,,455336,0,0,1,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:34:20,,0,,,,,447758,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:34:28,,0,,,,,478142,0,0,0,0,0,0,0,0,0,0,-1,0
2023. 11. 16 오전 10:34:29,,0,,,,,455342,0,0,1,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:34:34,,0,,,,,447872,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:34:37,,0,,,,,455362,0,0,1,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:34:44,,0,,,,,455416,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:34:51,,0,,,,,436682,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:34:57,,0,,,,,455736,0,0,1,0,0,1,0,0,0,0,0,0
2023. 11. 16 오전 10:35:03,,0,,,,,455950,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:35:08,,0,,,,,442708,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:35:11,,0,,,,,456508,0,0,1,0,0,0,0,0,0,1,1,0
2023. 11. 16 오전 10:35:17,,0,,,,,427359,0,0,0,0,0,1,0,0,0,0,0,0
2023. 11. 16 오전 10:35:22,,0,,,,,456809,0,0,0,0,0,0,0,0,0,-1,1,0
2023. 11. 16 오전 10:35:25,,0,,,,,443843,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:35:27,,0,,,,,430190,0,0,0,0,0,1,0,0,0,0,0,0
2023. 11. 16 오전 10:35:28,,0,,,,,467396,0,0,0,0,0,0,0,0,0,1,0,0
2023. 11. 16 오전 10:35:38,,-1,,,,,451013,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:35:38,,0,,,,,472402,0,0,1,0,0,0,0,0,0,1,0,0
2023. 11. 16 오전 10:35:47,,0,,,,,451470,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 16 오전 10:35:47,,0,,,,,447496,0,0,0,0,1,0,0,0,0,0,1,0
2023. 11. 16 오전 10:35:52,,0,,,,,476508,0,0,1,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:35:57,,0,,,,,477439,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:35:58,,0,,,,,451523,0,0,-1,0,1,0,0,0,0,0,0,0
2023. 11. 16 오전 10:36:02,,0,,,,,488125,0,0,-1,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:36:05,,0,,,,,462954,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 16 오전 10:36:12,,0,,,,,452034,0,1,0,0,1,1,0,0,0,0,1,0
2023. 11. 16 오전 10:36:19,,0,,,,,496837,0,1,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:36:21,,0,,,,,452281,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:36:21,,0,,,,,493077,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:36:26,,0,,,,,503668,0,0,1,0,0,0,0,0,0,1,0,0
2023. 11. 16 오전 10:36:31,,0,,,,,455778,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:36:36,,0,,,,,495824,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:36:44,,0,,,,,461445,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:36:54,,0,,,,,464535,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:36:58,,-1,,,,,506388,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 10:37:08,,0,,,,,428707,0,0,0,0,1,0,0,0,0,0,0,0
2023. 11. 16 오전 10:37:11,,0,,,,,507763,0,0,0,0,0,1,0,0,0,0,0,0
2023. 11. 16 오전 10:37:11,,0,,,,,523575,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 16 오전 10:37:21,,0,,,,,526382,0,1,0,0,0,1,0,0,0,0,0,0
2023. 11. 16 오전 10:37:24,,0,,,,,430986,0,0,0,0,1,0,0,0,0,0,0,0
2023. 11. 16 오전 10:37:25,,0,,,,,528267,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 16 오전 10:37:29,,0,,,,,531905,0,1,0,0,0,0,0,1,0,0,0,0
2023. 11. 16 오전 10:37:34,,0,,,,,468344,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 16 오전 10:37:34,,0,,,,,431103,0,0,0,0,1,0,0,0,0,0,0,0
2023. 11. 16 오전 10:37:45,,0,,,,,432483,0,0,0,0,1,0,0,0,0,0,1,0
